Time,Initial Velocity,Sine of Theta,Cosine of Theta,X Position,Y Position
3.88,49.905876048880984,0.4514956440208767,-0.892273323276099,-172.7751656677836,13.658708310808393
3.89,49.905876048880984,0.4514956440208767,-0.892273323276099,-173.22046248651503,13.503301167279531
3.9,49.905876048880984,0.4514956440208767,-0.892273323276099,-173.6657593052464,13.3469140237507
3.91,49.905876048880984,0.4514956440208767,-0.892273323276099,-174.11105612397782,13.189546880221855
3.92,49.905876048880984,0.4514956440208767,-0.892273323276099,-174.55635294270922,13.031199736693011
3.93,49.905876048880984,0.4514956440208767,-0.892273323276099,-175.00164976144063,12.871872593164156
3.94,49.905876048880984,0.4514956440208767,-0.892273323276099,-175.446946580172,12.711565449635316
3.95,49.905876048880984,0.4514956440208767,-0.892273323276099,-175.89224339890342,12.550278306106478
3.96,49.905876048880984,0.4514956440208767,-0.892273323276099,-176.33754021763482,12.388011162577627
3.97,49.905876048880984,0.4514956440208767,-0.892273323276099,-176.78283703636623,12.224764019048791
3.98,49.905876048880984,0.4514956440208767,-0.892273323276099,-177.2281338550976,12.06053687551993
3.99,49.905876048880984,0.4514956440208767,-0.892273323276099,-177.67343067382905,11.895329731991097
4.0,49.905876048880984,0.4514956440208767,-0.892273323276099,-178.11872749256042,11.729142588462253
4.01,49.905876048880984,0.4514956440208767,-0.892273323276099,-178.5640243112918,11.56197544493341
4.0200000000000005,49.905876048880984,0.4514956440208767,-0.892273323276099,-179.00932113002324,11.393828301404554
4.03,49.905876048880984,0.4514956440208767,-0.892273323276099,-179.45461794875465,11.2247011578757
4.04,49.905876048880984,0.4514956440208767,-0.892273323276099,-179.89991476748602,11.054594014346875
4.05,49.905876048880984,0.4514956440208767,-0.892273323276099,-180.34521158621743,10.883506870818024
4.0600000000000005,49.905876048880984,0.4514956440208767,-0.892273323276099,-180.79050840494887,10.711439727289175
4.07,49.905876048880984,0.4514956440208767,-0.892273323276099,-181.23580522368025,10.538392583760341
4.08,49.905876048880984,0.4514956440208767,-0.892273323276099,-181.68110204241162,10.364365440231495
4.09,49.905876048880984,0.4514956440208767,-0.892273323276099,-182.12639886114303,10.189358296702665
4.1,49.905876048880984,0.4514956440208767,-0.892273323276099,-182.5716956798744,10.013371153173807
4.11,49.905876048880984,0.4514956440208767,-0.892273323276099,-183.01699249860584,9.836404009644951
4.12,49.905876048880984,0.4514956440208767,-0.892273323276099,-183.46228931733725,9.658456866116126
4.13,49.905876048880984,0.4514956440208767,-0.892273323276099,-183.90758613606863,9.479529722587273
4.14,49.905876048880984,0.4514956440208767,-0.892273323276099,-184.35288295480004,9.299622579058436
4.15,49.905876048880984,0.4514956440208767,-0.892273323276099,-184.79817977353144,9.118735435529572
4.16,49.905876048880984,0.4514956440208767,-0.892273323276099,-185.24347659226285,8.936868292000739
4.17,49.905876048880984,0.4514956440208767,-0.892273323276099,-185.68877341099423,8.754021148471892
4.18,49.905876048880984,0.4514956440208767,-0.892273323276099,-186.13407022972564,8.570194004943062
4.19,49.905876048880984,0.4514956440208767,-0.892273323276099,-186.57936704845707,8.38538686141419
4.2,49.905876048880984,0.4514956440208767,-0.892273323276099,-187.02466386718845,8.199599717885363
4.21,49.905876048880984,0.4514956440208767,-0.892273323276099,-187.46996068591986,8.012832574356523
4.22,49.905876048880984,0.4514956440208767,-0.892273323276099,-187.91525750465124,7.82508543082767
4.23,49.905876048880984,0.4514956440208767,-0.892273323276099,-188.36055432338267,7.636358287298833
4.24,49.905876048880984,0.4514956440208767,-0.892273323276099,-188.80585114211405,7.446651143769969
4.25,49.905876048880984,0.4514956440208767,-0.892273323276099,-189.25114796084546,7.255964000241136
4.26,49.905876048880984,0.4514956440208767,-0.892273323276099,-189.69644477957684,7.0642968567123035
4.2700000000000005,49.905876048880984,0.4514956440208767,-0.892273323276099,-190.14174159830827,6.871649713183444
4.28,49.905876048880984,0.4514956440208767,-0.892273323276099,-190.58703841703968,6.678022569654615
4.29,49.905876048880984,0.4514956440208767,-0.892273323276099,-191.03233523577106,6.4834154261257595
4.3,49.905876048880984,0.4514956440208767,-0.892273323276099,-191.47763205450244,6.287828282596919
4.3100000000000005,49.905876048880984,0.4514956440208767,-0.892273323276099,-191.92292887323387,6.091261139068067
4.32,49.905876048880984,0.4514956440208767,-0.892273323276099,-192.36822569196528,5.89371399553923
4.33,49.905876048880984,0.4514956440208767,-0.892273323276099,-192.81352251069666,5.695186852010394
4.34,49.905876048880984,0.4514956440208767,-0.892273323276099,-193.25881932942806,5.495679708481532
4.3500000000000005,49.905876048880984,0.4514956440208767,-0.892273323276099,-193.70411614815947,5.2951925649527
4.36,49.905876048880984,0.4514956440208767,-0.892273323276099,-194.14941296689088,5.093725421423855
4.37,49.905876048880984,0.4514956440208767,-0.892273323276099,-194.59470978562226,4.891278277895012
4.38,49.905876048880984,0.4514956440208767,-0.892273323276099,-195.04000660435366,4.68785113436617
4.39,49.905876048880984,0.4514956440208767,-0.892273323276099,-195.48530342308504,4.483443990837316
4.4,49.905876048880984,0.4514956440208767,-0.892273323276099,-195.93060024181648,4.278056847308477
4.41,49.905876048880984,0.4514956440208767,-0.892273323276099,-196.37589706054789,4.07168970377964
4.42,49.905876048880984,0.4514956440208767,-0.892273323276099,-196.82119387927926,3.8643425602507904
4.43,49.905876048880984,0.4514956440208767,-0.892273323276099,-197.26649069801067,3.6560154167219565
4.44,49.905876048880984,0.4514956440208767,-0.892273323276099,-197.71178751674208,3.446708273193096
4.45,49.905876048880984,0.4514956440208767,-0.892273323276099,-198.15708433547348,3.236421129664251
4.46,49.905876048880984,0.4514956440208767,-0.892273323276099,-198.60238115420486,3.0251539861354075
4.47,49.905876048880984,0.4514956440208767,-0.892273323276099,-199.04767797293627,2.81290684260658
4.48,49.905876048880984,0.4514956440208767,-0.892273323276099,-199.4929747916677,2.5996796990777256
4.49,49.905876048880984,0.4514956440208767,-0.892273323276099,-199.93827161039908,2.3854725555488727
4.5,49.905876048880984,0.4514956440208767,-0.892273323276099,-200.3835684291305,2.1702854120200357
4.51,49.905876048880984,0.4514956440208767,-0.892273323276099,-200.82886524786187,1.954118268491186
