Time,X,Y,Theta0,Omega0,Length
21.0,-0.17814950127071683,-1.2013581905714814,4.960409453036515,-1.578947368421053,1.14739479375966
21.5,0.1473318268240893,-1.1811281781729785,4.960409453036515,-1.578947368421053,1.14739479375966
22.0,0.19810301686783857,-1.2227383871098754,4.960409453036515,-1.578947368421053,1.14739479375966
22.5,-0.12453450728808657,-1.1768364124805588,4.960409453036515,-1.578947368421053,1.14739479375966
23.0,-0.2311792927557404,-1.188875577343502,4.960409453036515,-1.578947368421053,1.14739479375966
23.5,0.03582692460549575,-1.2246239334524838,4.960409453036515,-1.578947368421053,1.14739479375966
24.0,0.26898542935665015,-1.1183362220813318,4.960409453036515,-1.578947368421053,1.14739479375966
24.5,-0.04776239336988955,-1.0746280793861667,4.960409453036515,-1.578947368421053,1.14739479375966
25.0,-0.1144286408319239,-1.2101356280743947,4.960409453036515,-1.578947368421053,1.14739479375966
25.5,-0.012234899276380704,-1.215963433383355,4.960409453036515,-1.578947368421053,1.14739479375966
26.0,0.16587563257416893,-1.1246089915158146,4.960409453036515,-1.578947368421053,1.14739479375966
26.5,0.17515482648516084,-1.1859629776862102,4.960409453036515,-1.578947368421053,1.14739479375966
27.0,-0.04497750391321763,-1.13805038000188,4.960409453036515,-1.578947368421053,1.14739479375966
27.5,-0.05928721916997288,-1.082503884653611,4.960409453036515,-1.578947368421053,1.14739479375966
28.0,0.028280653386447183,-1.2173813331665446,4.960409453036515,-1.578947368421053,1.14739479375966
28.5,0.21641885984657666,-1.0998519231386765,4.960409453036515,-1.578947368421053,1.14739479375966
29.0,0.013330706151212186,-1.0805587416944284,4.960409453036515,-1.578947368421053,1.14739479375966
29.5,-0.1104004668694809,-1.2301761885766387,4.960409453036515,-1.578947368421053,1.14739479375966
30.0,-0.019472159388438118,-1.2422746798739435,4.960409453036515,-1.578947368421053,1.14739479375966
30.5,0.20569401005858157,-1.0604753048584503,4.960409453036515,-1.578947368421053,1.14739479375966
31.0,0.06177369304121436,-1.2200103704330238,4.960409453036515,-1.578947368421053,1.14739479375966
31.5,-0.046852497713628226,-1.1213588780937533,4.960409453036515,-1.578947368421053,1.14739479375966
32.0,0.044343207709703604,-1.077722128603748,4.960409453036515,-1.578947368421053,1.14739479375966
32.5,0.12578315763807918,-1.1902413868938069,4.960409453036515,-1.578947368421053,1.14739479375966
33.0,0.15088905109980597,-1.2214593543539483,4.960409453036515,-1.578947368421053,1.14739479375966
33.5,-0.13573702106264965,-1.1377277226793006,4.960409453036515,-1.578947368421053,1.14739479375966
34.0,-0.0032105939208178502,-1.1385678532300059,4.960409453036515,-1.578947368421053,1.14739479375966
34.5,-0.03497932388490689,-1.228685608572382,4.960409453036515,-1.578947368421053,1.14739479375966
35.0,0.01161978407609357,-1.1340281440780138,4.960409453036515,-1.578947368421053,1.14739479375966
35.5,0.028977054976098766,-1.1873842345909933,4.960409453036515,-1.578947368421053,1.14739479375966
36.0,0.009831491517334645,-1.1108081559565193,4.960409453036515,-1.578947368421053,1.14739479375966
36.5,0.08643431301756023,-1.211757305089755,4.960409453036515,-1.578947368421053,1.14739479375966
37.0,0.15101711759183978,-1.071239675071474,4.960409453036515,-1.578947368421053,1.14739479375966
37.5,-0.03653314831835892,-1.181763350975054,4.960409453036515,-1.578947368421053,1.14739479375966
38.0,-0.074861621818178,-1.1944116693178448,4.960409453036515,-1.578947368421053,1.14739479375966
38.5,0.0343132722351388,-1.227661225917485,4.960409453036515,-1.578947368421053,1.14739479375966
39.0,-0.0029234115989487247,-1.0700886616697758,4.960409453036515,-1.578947368421053,1.14739479375966
39.5,-0.02271464931969769,-1.1613805749566684,4.960409453036515,-1.578947368421053,1.14739479375966
40.0,-0.09959246959584411,-1.1473286931103805,4.960409453036515,-1.578947368421053,1.14739479375966
40.5,-0.1062286479064368,-1.1126214268326455,4.960409453036515,-1.578947368421053,1.14739479375966
41.0,-0.07980774385746668,-1.2177126282512272,4.960409453036515,-1.578947368421053,1.14739479375966
41.5,-0.02659178235186596,-1.1851718472354538,4.960409453036515,-1.578947368421053,1.14739479375966
42.0,-0.07505821823341984,-1.086492599608756,4.960409453036515,-1.578947368421053,1.14739479375966
42.5,-0.08575701624646816,-1.0842803294590815,4.960409453036515,-1.578947368421053,1.14739479375966
43.0,0.06232282280969305,-1.1775032069959117,4.960409453036515,-1.578947368421053,1.14739479375966
43.5,-0.06480417957448067,-1.1953869239733046,4.960409453036515,-1.578947368421053,1.14739479375966
44.0,0.05714964740006404,-1.0804034391026704,4.960409453036515,-1.578947368421053,1.14739479375966
44.5,0.05181639995247733,-1.2225740891587422,4.960409453036515,-1.578947368421053,1.14739479375966
45.0,-0.07373065977921411,-1.0747724342638838,4.960409453036515,-1.578947368421053,1.14739479375966
45.5,0.058635945228031366,-1.2166472869116591,4.960409453036515,-1.578947368421053,1.14739479375966
46.0,-0.0593736820868713,-1.0867261092622682,4.960409453036515,-1.578947368421053,1.14739479375966
46.5,-0.023532023040801313,-1.0724849559560619,4.960409453036515,-1.578947368421053,1.14739479375966
47.0,-0.09564798036917259,-1.2199302427625107,4.960409453036515,-1.578947368421053,1.14739479375966
47.5,-0.009400829348139987,-1.1195708181941084,4.960409453036515,-1.578947368421053,1.14739479375966
48.0,0.056126258201988015,-1.0523405612159755,4.960409453036515,-1.578947368421053,1.14739479375966
48.5,-0.048215858194057076,-1.167118046399991,4.960409453036515,-1.578947368421053,1.14739479375966
49.0,0.08356951751186478,-1.0854141001720743,4.960409453036515,-1.578947368421053,1.14739479375966
49.5,-0.0817424876539631,-1.216940021675256,4.960409453036515,-1.578947368421053,1.14739479375966
50.0,0.039130649962282424,-1.1735112494488102,4.960409453036515,-1.578947368421053,1.14739479375966
50.5,0.030939304516799854,-1.1012991172965132,4.960409453036515,-1.578947368421053,1.14739479375966
51.0,-0.0566808039902697,-1.0655163041087679,4.960409453036515,-1.578947368421053,1.14739479375966
51.5,0.004660964906639574,-1.10699416476007,4.960409453036515,-1.578947368421053,1.14739479375966
52.0,-0.03309993500718567,-1.1875488866126727,4.960409453036515,-1.578947368421053,1.14739479375966
52.5,0.09306861964304679,-1.163304741889466,4.960409453036515,-1.578947368421053,1.14739479375966
53.0,0.05083190768314876,-1.082225305608838,4.960409453036515,-1.578947368421053,1.14739479375966
53.5,-0.04003346298972568,-1.10908164742103,4.960409453036515,-1.578947368421053,1.14739479375966
54.0,0.06993683579328153,-1.1691804421137701,4.960409453036515,-1.578947368421053,1.14739479375966
54.5,0.04756698441766688,-1.084838564548254,4.960409453036515,-1.578947368421053,1.14739479375966
55.0,-0.05700417054782361,-1.0632079765489484,4.960409453036515,-1.578947368421053,1.14739479375966
55.5,-0.05055950147801701,-1.181999028430599,4.960409453036515,-1.578947368421053,1.14739479375966
56.0,-0.0593216906552705,-1.1038622045027893,4.960409453036515,-1.578947368421053,1.14739479375966
56.5,-0.0037364834399737836,-1.2040581000719273,4.960409453036515,-1.578947368421053,1.14739479375966
57.0,-0.06406960220956161,-1.2000836669556034,4.960409453036515,-1.578947368421053,1.14739479375966
57.5,-0.052050047847428026,-1.0941333922773557,4.960409453036515,-1.578947368421053,1.14739479375966
58.0,0.0022694234694477042,-1.051541531096411,4.960409453036515,-1.578947368421053,1.14739479375966
58.5,-0.026600624593783023,-1.1388387679605616,4.960409453036515,-1.578947368421053,1.14739479375966
59.0,-0.022557485042927476,-1.147173487626662,4.960409453036515,-1.578947368421053,1.14739479375966
59.5,0.06138546386502102,-1.2033202515420494,4.960409453036515,-1.578947368421053,1.14739479375966
60.0,-0.06344553244897529,-1.2174282604177096,4.960409453036515,-1.578947368421053,1.14739479375966
60.5,0.0659489604994048,-1.1820345674123485,4.960409453036515,-1.578947368421053,1.14739479375966
61.0,0.0827902527739537,-1.2396798523894652,4.960409453036515,-1.578947368421053,1.14739479375966
61.5,-0.061098212089022996,-1.0489766077846046,4.960409453036515,-1.578947368421053,1.14739479375966
62.0,-0.02213039259679692,-1.1160985243039185,4.960409453036515,-1.578947368421053,1.14739479375966
62.5,-0.02799130551209275,-1.2121455108896453,4.960409453036515,-1.578947368421053,1.14739479375966
63.0,0.0380519450414978,-1.1509408160535823,4.960409453036515,-1.578947368421053,1.14739479375966
63.5,-0.09386659251256871,-1.0868366434976675,4.960409453036515,-1.578947368421053,1.14739479375966
64.0,-0.050262160563084184,-1.066077315113339,4.960409453036515,-1.578947368421053,1.14739479375966
64.5,-0.05438000668011294,-1.174937408232539,4.960409453036515,-1.578947368421053,1.14739479375966
65.0,0.09723952258312782,-1.1925508317194988,4.960409453036515,-1.578947368421053,1.14739479375966
65.5,-0.018381722366818395,-1.1961511390476647,4.960409453036515,-1.578947368421053,1.14739479375966
66.0,-0.01682038008173272,-1.181072825961801,4.960409453036515,-1.578947368421053,1.14739479375966
66.5,0.043374191721457046,-1.1056821654237696,4.960409453036515,-1.578947368421053,1.14739479375966
67.0,-0.006592152234105487,-1.1977009451686271,4.960409453036515,-1.578947368421053,1.14739479375966
67.5,-0.08813837982618264,-1.2346025004681094,4.960409453036515,-1.578947368421053,1.14739479375966
68.0,-0.074902137647101,-1.062958824166171,4.960409453036515,-1.578947368421053,1.14739479375966
68.5,0.011260859771625671,-1.0689743960068905,4.960409453036515,-1.578947368421053,1.14739479375966
69.0,-0.041071744032755764,-1.2125787720712509,4.960409453036515,-1.578947368421053,1.14739479375966
69.5,-0.06841163340834695,-1.0609678055056777,4.960409453036515,-1.578947368421053,1.14739479375966
70.0,0.10071595681724897,-1.1356828736920828,4.960409453036515,-1.578947368421053,1.14739479375966
70.5,-0.012857152022414109,-1.1739538270370533,4.960409453036515,-1.578947368421053,1.14739479375966
71.0,0.09054977648393989,-1.0974726423479924,4.960409453036515,-1.578947368421053,1.14739479375966
71.5,0.032587162462376966,-1.1724682037098688,4.960409453036515,-1.578947368421053,1.14739479375966
72.0,0.040560441576973257,-1.2464770108875616,4.960409453036515,-1.578947368421053,1.14739479375966
72.5,-0.048290318664275626,-1.2089282323206905,4.960409453036515,-1.578947368421053,1.14739479375966
73.0,0.005894397670462813,-1.2267008638365755,4.960409453036515,-1.578947368421053,1.14739479375966
73.5,0.045484493265482984,-1.1674281091686427,4.960409453036515,-1.578947368421053,1.14739479375966
74.0,0.06090545342619642,-1.1076887248804483,4.960409453036515,-1.578947368421053,1.14739479375966
74.5,-0.0944953967779392,-1.1735538173865223,4.960409453036515,-1.578947368421053,1.14739479375966
75.0,-0.007933947769548012,-1.227461260185473,4.960409453036515,-1.578947368421053,1.14739479375966
75.5,0.09040718032560557,-1.1177721105962581,4.960409453036515,-1.578947368421053,1.14739479375966
76.0,-0.06989359094592344,-1.1998877766845912,4.960409453036515,-1.578947368421053,1.14739479375966
76.5,0.06279569412578254,-1.1036586971749365,4.960409453036515,-1.578947368421053,1.14739479375966
77.0,0.003794476545852319,-1.1999835846892661,4.960409453036515,-1.578947368421053,1.14739479375966
77.5,0.07066540273205929,-1.1420874611596519,4.960409453036515,-1.578947368421053,1.14739479375966
78.0,-0.09462102523853949,-1.1659356295030028,4.960409453036515,-1.578947368421053,1.14739479375966
78.5,0.0047050403053460615,-1.144201825064227,4.960409453036515,-1.578947368421053,1.14739479375966
79.0,0.0026642952341096185,-1.0971283690888354,4.960409453036515,-1.578947368421053,1.14739479375966
79.5,-0.014502926348584317,-1.1050837704492187,4.960409453036515,-1.578947368421053,1.14739479375966
80.0,0.038810312286459675,-1.1066406744963415,4.960409453036515,-1.578947368421053,1.14739479375966
80.5,-0.010581720454812414,-1.2045090552962896,4.960409453036515,-1.578947368421053,1.14739479375966
81.0,-0.06705989104746456,-1.0669550551844047,4.960409453036515,-1.578947368421053,1.14739479375966
81.5,-0.05304282428505485,-1.2398335316221156,4.960409453036515,-1.578947368421053,1.14739479375966
82.0,0.07603593240700553,-1.1895495527967777,4.960409453036515,-1.578947368421053,1.14739479375966
82.5,0.05074527301455988,-1.1983005982649093,4.960409453036515,-1.578947368421053,1.14739479375966
83.0,-0.06246341088786766,-1.062263929751912,4.960409453036515,-1.578947368421053,1.14739479375966
83.5,-0.06969841293210513,-1.1549972152075554,4.960409453036515,-1.578947368421053,1.14739479375966
84.0,0.08285573419107906,-1.1571057494004053,4.960409453036515,-1.578947368421053,1.14739479375966
84.5,-0.03364224471351595,-1.2245729908988816,4.960409453036515,-1.578947368421053,1.14739479375966
85.0,0.01732359554948482,-1.099115742075441,4.960409453036515,-1.578947368421053,1.14739479375966
85.5,0.05095986818157411,-1.1805133059214012,4.960409453036515,-1.578947368421053,1.14739479375966
86.0,-0.0941067035707908,-1.2406622848700977,4.960409453036515,-1.578947368421053,1.14739479375966
86.5,-0.08211776712380614,-1.207117862142867,4.960409453036515,-1.578947368421053,1.14739479375966
87.0,-0.07702873846042664,-1.2077217974079801,4.960409453036515,-1.578947368421053,1.14739479375966
87.5,-0.01384086608014093,-1.2157869687867158,4.960409453036515,-1.578947368421053,1.14739479375966
88.0,0.025805937636259938,-1.1626392911174022,4.960409453036515,-1.578947368421053,1.14739479375966
88.5,-0.06236223130778782,-1.1664218679497136,4.960409453036515,-1.578947368421053,1.14739479375966
89.0,0.09034401167745029,-1.07038848621496,4.960409453036515,-1.578947368421053,1.14739479375966
89.5,0.009228846888975184,-1.2232623298127836,4.960409453036515,-1.578947368421053,1.14739479375966
90.0,-0.09579715291343482,-1.0940539422625124,4.960409453036515,-1.578947368421053,1.14739479375966
90.5,-0.08396468220690756,-1.244901475645876,4.960409453036515,-1.578947368421053,1.14739479375966
91.0,-0.03851975776649338,-1.2254364949713858,4.960409453036515,-1.578947368421053,1.14739479375966
91.5,6.064045277652389e-05,-1.1734830463084935,4.960409453036515,-1.578947368421053,1.14739479375966
92.0,0.07548335391243556,-1.191005417372379,4.960409453036515,-1.578947368421053,1.14739479375966
92.5,0.09674142396522159,-1.1797517707960308,4.960409453036515,-1.578947368421053,1.14739479375966
93.0,-0.08359451893086332,-1.172800485157399,4.960409453036515,-1.578947368421053,1.14739479375966
93.5,-0.08017553543624936,-1.047919198146388,4.960409453036515,-1.578947368421053,1.14739479375966
94.0,0.0910199003928912,-1.1387785711033953,4.960409453036515,-1.578947368421053,1.14739479375966
94.5,-0.01083989425528375,-1.2469227910827685,4.960409453036515,-1.578947368421053,1.14739479375966
95.0,0.025243477894707,-1.240540576652371,4.960409453036515,-1.578947368421053,1.14739479375966
95.5,0.01944443742243958,-1.2374711696083143,4.960409453036515,-1.578947368421053,1.14739479375966
96.0,0.0830679978137053,-1.1914839552659688,4.960409453036515,-1.578947368421053,1.14739479375966
96.5,0.07133769333746676,-1.236143196117794,4.960409453036515,-1.578947368421053,1.14739479375966
97.0,-0.04360628430873741,-1.2039616633895922,4.960409453036515,-1.578947368421053,1.14739479375966
97.5,0.008039734540244477,-1.1791904307408185,4.960409453036515,-1.578947368421053,1.14739479375966
98.0,-0.05491072642818636,-1.099807480160677,4.960409453036515,-1.578947368421053,1.14739479375966
98.5,0.0666956122081703,-1.2107107690457122,4.960409453036515,-1.578947368421053,1.14739479375966
99.0,0.09345186924649554,-1.2216461940530539,4.960409453036515,-1.578947368421053,1.14739479375966
99.5,-0.03450812312262499,-1.2219773695185958,4.960409453036515,-1.578947368421053,1.14739479375966
100.0,-0.05781257598923124,-1.0716350084967432,4.960409453036515,-1.578947368421053,1.14739479375966
100.5,0.08377898998894852,-1.1458424285812556,4.960409453036515,-1.578947368421053,1.14739479375966
101.0,-0.0845992456035477,-1.0670610860087786,4.960409453036515,-1.578947368421053,1.14739479375966
101.5,-0.07362330880155739,-1.1979697689631088,4.960409453036515,-1.578947368421053,1.14739479375966
102.0,-0.027855749069142798,-1.2434949555094157,4.960409453036515,-1.578947368421053,1.14739479375966
102.5,0.08682139138838503,-1.0807358057175265,4.960409453036515,-1.578947368421053,1.14739479375966
103.0,-0.05919765504035103,-1.1815737604237535,4.960409453036515,-1.578947368421053,1.14739479375966
103.5,0.09419558207003408,-1.1171229491193715,4.960409453036515,-1.578947368421053,1.14739479375966
104.0,-0.062004502155798266,-1.0947355478459824,4.960409453036515,-1.578947368421053,1.14739479375966
104.5,-0.07393029723152059,-1.1819122983853911,4.960409453036515,-1.578947368421053,1.14739479375966
105.0,-0.039807529409619555,-1.0964658354554182,4.960409453036515,-1.578947368421053,1.14739479375966
105.5,-0.01788224187794432,-1.2442167125306316,4.960409453036515,-1.578947368421053,1.14739479375966
106.0,-0.00023540499579453446,-1.1963201548137639,4.960409453036515,-1.578947368421053,1.14739479375966
106.5,0.06715612634563872,-1.1518167237606878,4.960409453036515,-1.578947368421053,1.14739479375966
107.0,-0.09593493765425327,-1.1117358635931753,4.960409453036515,-1.578947368421053,1.14739479375966
107.5,0.09299117466179846,-1.20891504071532,4.960409453036515,-1.578947368421053,1.14739479375966
108.0,0.05429563266945494,-1.225312969603853,4.960409453036515,-1.578947368421053,1.14739479375966
108.5,0.045572764157962894,-1.1921475850715975,4.960409453036515,-1.578947368421053,1.14739479375966
109.0,-0.05725383174855581,-1.1630045371572575,4.960409453036515,-1.578947368421053,1.14739479375966
109.5,0.015465301957117605,-1.1614780871138999,4.960409453036515,-1.578947368421053,1.14739479375966
110.0,-0.05717705316706809,-1.23904178873716,4.960409453036515,-1.578947368421053,1.14739479375966
110.5,0.002284415455499826,-1.0808994632569437,4.960409453036515,-1.578947368421053,1.14739479375966
111.0,0.011959707977697038,-1.182703428823025,4.960409453036515,-1.578947368421053,1.14739479375966
111.5,0.0634121213857163,-1.118023051999793,4.960409453036515,-1.578947368421053,1.14739479375966
112.0,-0.014532434901436176,-1.21033076524221,4.960409453036515,-1.578947368421053,1.14739479375966
112.5,0.04309921138930969,-1.1289440161310578,4.960409453036515,-1.578947368421053,1.14739479375966
113.0,0.07194829494140403,-1.0554121954820657,4.960409453036515,-1.578947368421053,1.14739479375966
113.5,-0.012885543420363008,-1.2063537583852586,4.960409453036515,-1.578947368421053,1.14739479375966
114.0,0.08070642371680782,-1.0827220512995837,4.960409453036515,-1.578947368421053,1.14739479375966
114.5,-0.011095818024235276,-1.168861506285832,4.960409453036515,-1.578947368421053,1.14739479375966
115.0,0.041808247424671055,-1.1564475818489424,4.960409453036515,-1.578947368421053,1.14739479375966
115.5,-0.08531286401992451,-1.10104560644244,4.960409453036515,-1.578947368421053,1.14739479375966
116.0,0.047090002513158764,-1.092241171121387,4.960409453036515,-1.578947368421053,1.14739479375966
116.5,-0.06682425231322693,-1.099676344473611,4.960409453036515,-1.578947368421053,1.14739479375966
117.0,0.00027178816368111014,-1.096348361268874,4.960409453036515,-1.578947368421053,1.14739479375966
117.5,-0.0039560691560767604,-1.1214599598882151,4.960409453036515,-1.578947368421053,1.14739479375966
118.0,-0.011883955229563698,-1.2311478470177384,4.960409453036515,-1.578947368421053,1.14739479375966
118.5,0.05340636926738527,-1.174102229801615,4.960409453036515,-1.578947368421053,1.14739479375966
119.0,-0.07895285188529282,-1.0869774935042562,4.960409453036515,-1.578947368421053,1.14739479375966
119.5,-0.07662205806939679,-1.2383467996520983,4.960409453036515,-1.578947368421053,1.14739479375966
0.0,-0.22664027111128182,0.16703466728736477,4.29902152596498,-8.947368421052632,0.3550600134578065
0.5,0.07370717375498392,-0.2523004991512685,4.29902152596498,-8.947368421052632,0.3550600134578065
1.0,-0.1145229802790231,0.3438932299593465,4.29902152596498,-8.947368421052632,0.3550600134578065
1.5,-0.3333975499641619,0.0784895531238054,4.29902152596498,-8.947368421052632,0.3550600134578065
2.0,0.4517103505145254,-0.0467171610687501,4.29902152596498,-8.947368421052632,0.3550600134578065
2.5,-0.0668406018506005,-0.42742512498596985,4.29902152596498,-8.947368421052632,0.3550600134578065
3.0,-0.05489101323967062,-0.41007621087872265,4.29902152596498,-8.947368421052632,0.3550600134578065
3.5,0.05031898686348063,-0.27920058134293657,4.29902152596498,-8.947368421052632,0.3550600134578065
4.0,-0.02197114627588003,-0.2546465754722055,4.29902152596498,-8.947368421052632,0.3550600134578065
4.5,-0.05399190564514517,-0.4171286623325974,4.29902152596498,-8.947368421052632,0.3550600134578065
5.0,-0.04932946849397368,-0.3904785229402253,4.29902152596498,-8.947368421052632,0.3550600134578065
5.5,-0.05326075778428917,-0.2980072311056577,4.29902152596498,-8.947368421052632,0.3550600134578065
6.0,-0.07539740096165472,-0.34736159907581443,4.29902152596498,-8.947368421052632,0.3550600134578065
6.5,-0.008894979009674772,-0.36408346954594306,4.29902152596498,-8.947368421052632,0.3550600134578065
7.0,-0.0706143744468938,-0.41503350492559016,4.29902152596498,-8.947368421052632,0.3550600134578065
7.5,0.07699248521484403,-0.3223320052150117,4.29902152596498,-8.947368421052632,0.3550600134578065
8.0,0.06685390388305794,-0.3718896389318416,4.29902152596498,-8.947368421052632,0.3550600134578065
8.5,0.007317925250669906,-0.3833959122765721,4.29902152596498,-8.947368421052632,0.3550600134578065
9.0,0.03403060452449152,-0.4117978403463366,4.29902152596498,-8.947368421052632,0.3550600134578065
9.5,0.026514232880224364,-0.35775365207207205,4.29902152596498,-8.947368421052632,0.3550600134578065
10.0,0.09402953280006876,-0.41574170359327384,4.29902152596498,-8.947368421052632,0.3550600134578065
10.5,-0.0855132751281088,-0.273787594158525,4.29902152596498,-8.947368421052632,0.3550600134578065
11.0,0.03187537640962565,-0.3321832559090115,4.29902152596498,-8.947368421052632,0.3550600134578065
11.5,-0.002856059906906772,-0.3628779138529007,4.29902152596498,-8.947368421052632,0.3550600134578065
12.0,0.010634346618729548,-0.2800027469435688,4.29902152596498,-8.947368421052632,0.3550600134578065
12.5,-0.08631820119371282,-0.28257410984527176,4.29902152596498,-8.947368421052632,0.3550600134578065
13.0,-0.08768155341587573,-0.3089424558349192,4.29902152596498,-8.947368421052632,0.3550600134578065
13.5,0.04975879565084993,-0.34364488070499993,4.29902152596498,-8.947368421052632,0.3550600134578065
14.0,0.021087005309925657,-0.4433223863513669,4.29902152596498,-8.947368421052632,0.3550600134578065
14.5,0.0014869480938273004,-0.2878926962968816,4.29902152596498,-8.947368421052632,0.3550600134578065
15.0,-0.024593804267115195,-0.4362276857922497,4.29902152596498,-8.947368421052632,0.3550600134578065
15.5,0.07006955368036849,-0.26038362535310006,4.29902152596498,-8.947368421052632,0.3550600134578065
16.0,-0.0017119839667647065,-0.2594503560675053,4.29902152596498,-8.947368421052632,0.3550600134578065
16.5,-0.09758376000900605,-0.27076031609271733,4.29902152596498,-8.947368421052632,0.3550600134578065
17.0,-0.08697363290299626,-0.44762049121964054,4.29902152596498,-8.947368421052632,0.3550600134578065
17.5,0.0717898507146932,-0.2630403600061179,4.29902152596498,-8.947368421052632,0.3550600134578065
18.0,-0.05777674168226707,-0.38847261694918506,4.29902152596498,-8.947368421052632,0.3550600134578065
18.5,0.09026617605988616,-0.3351218196067213,4.29902152596498,-8.947368421052632,0.3550600134578065
19.0,-0.006998918158833927,-0.2852156329669464,4.29902152596498,-8.947368421052632,0.3550600134578065
19.5,-0.0666626191931533,-0.2624676765720322,4.29902152596498,-8.947368421052632,0.3550600134578065
20.0,0.0017190661843308748,-0.4342481821735896,4.29902152596498,-8.947368421052632,0.3550600134578065
20.5,0.026349795516920065,-0.3887569886098317,4.29902152596498,-8.947368421052632,0.3550600134578065
21.0,0.03064965345345252,-0.31947091275092826,4.29902152596498,-8.947368421052632,0.3550600134578065
21.5,-0.00978625185581878,-0.4443579865190562,4.29902152596498,-8.947368421052632,0.3550600134578065
22.0,0.0940987492992805,-0.38611188286495446,4.29902152596498,-8.947368421052632,0.3550600134578065
22.5,0.04765350626910647,-0.37877648801304853,4.29902152596498,-8.947368421052632,0.3550600134578065
23.0,-0.08667667921779688,-0.25799606830682836,4.29902152596498,-8.947368421052632,0.3550600134578065
23.5,0.05112089710373351,-0.28935884279735735,4.29902152596498,-8.947368421052632,0.3550600134578065
24.0,-0.08496597142082393,-0.3131612195364563,4.29902152596498,-8.947368421052632,0.3550600134578065
24.5,-0.06895327768798513,-0.4233031576590629,4.29902152596498,-8.947368421052632,0.3550600134578065
25.0,0.004475411211543982,-0.26157541679576396,4.29902152596498,-8.947368421052632,0.3550600134578065
25.5,0.06463581693254826,-0.39621218272111397,4.29902152596498,-8.947368421052632,0.3550600134578065
26.0,0.06081309554218093,-0.33151642958127464,4.29902152596498,-8.947368421052632,0.3550600134578065
26.5,0.008578277920646913,-0.31221250618809004,4.29902152596498,-8.947368421052632,0.3550600134578065
27.0,-0.007891123445445574,-0.4215520070631872,4.29902152596498,-8.947368421052632,0.3550600134578065
27.5,-0.06210422602843953,-0.4240455758686831,4.29902152596498,-8.947368421052632,0.3550600134578065
28.0,-0.017351493532638942,-0.3761803314881772,4.29902152596498,-8.947368421052632,0.3550600134578065
28.5,-0.07418748908946492,-0.32114243457706004,4.29902152596498,-8.947368421052632,0.3550600134578065
29.0,0.09747152802598151,-0.4335014905157527,4.29902152596498,-8.947368421052632,0.3550600134578065
29.5,-0.07382421644633569,-0.4393974964524007,4.29902152596498,-8.947368421052632,0.3550600134578065
30.0,0.0017247659763804967,-0.41214220359169773,4.29902152596498,-8.947368421052632,0.3550600134578065
30.5,-0.0792675978920518,-0.43121680734808543,4.29902152596498,-8.947368421052632,0.3550600134578065
31.0,0.0025918953607403394,-0.4543832459422821,4.29902152596498,-8.947368421052632,0.3550600134578065
31.5,-0.02332141655595267,-0.3974743696779598,4.29902152596498,-8.947368421052632,0.3550600134578065
32.0,-0.09198778948416984,-0.2826234762181993,4.29902152596498,-8.947368421052632,0.3550600134578065
32.5,-0.025621081837609715,-0.30780548839699223,4.29902152596498,-8.947368421052632,0.3550600134578065
33.0,-0.09115703592759551,-0.340843092953389,4.29902152596498,-8.947368421052632,0.3550600134578065
33.5,-0.010375350135189414,-0.3469240738217002,4.29902152596498,-8.947368421052632,0.3550600134578065
34.0,-0.09895993842514174,-0.4300080557222089,4.29902152596498,-8.947368421052632,0.3550600134578065
34.5,-0.0798784539425118,-0.34284350894009313,4.29902152596498,-8.947368421052632,0.3550600134578065
35.0,-0.03223264326401977,-0.3797151516394744,4.29902152596498,-8.947368421052632,0.3550600134578065
35.5,-0.04754215937918497,-0.3824531799623408,4.29902152596498,-8.947368421052632,0.3550600134578065
36.0,0.07352507595143519,-0.4126661193683891,4.29902152596498,-8.947368421052632,0.3550600134578065
36.5,-0.09778136483224098,-0.40212371719593315,4.29902152596498,-8.947368421052632,0.3550600134578065
37.0,-0.07202910794102843,-0.3718068556363962,4.29902152596498,-8.947368421052632,0.3550600134578065
37.5,-0.023586360749437166,-0.3666515091276102,4.29902152596498,-8.947368421052632,0.3550600134578065
38.0,-0.0917802138800604,-0.39409503599311907,4.29902152596498,-8.947368421052632,0.3550600134578065
38.5,0.06008236979491504,-0.33042232555361506,4.29902152596498,-8.947368421052632,0.3550600134578065
39.0,-0.06373896831767505,-0.2642792193356012,4.29902152596498,-8.947368421052632,0.3550600134578065
39.5,-0.018702137917664532,-0.3167610006498799,4.29902152596498,-8.947368421052632,0.3550600134578065
40.0,0.06721600576423235,-0.273229305135449,4.29902152596498,-8.947368421052632,0.3550600134578065
40.5,-0.008557834497238358,-0.37847571976578837,4.29902152596498,-8.947368421052632,0.3550600134578065
41.0,0.08048000196498735,-0.3136226313516728,4.29902152596498,-8.947368421052632,0.3550600134578065
41.5,0.06152547292148214,-0.4201576228771847,4.29902152596498,-8.947368421052632,0.3550600134578065
42.0,-0.017283297484444776,-0.2733120091399841,4.29902152596498,-8.947368421052632,0.3550600134578065
42.5,0.03861930973468304,-0.34221319570270536,4.29902152596498,-8.947368421052632,0.3550600134578065
43.0,-0.0364045122372032,-0.3424248942073453,4.29902152596498,-8.947368421052632,0.3550600134578065
43.5,0.030695296391036145,-0.36292329171754306,4.29902152596498,-8.947368421052632,0.3550600134578065
44.0,0.04421424399830414,-0.346755782660045,4.29902152596498,-8.947368421052632,0.3550600134578065
